,feature,mean_abs_shap,std_abs_shap
274,household_loans_roc4,2.979308355765089,9.527176631962062
660,labour_cost_index_roc3,2.9346948910941557,5.190332265132015
345,google_home_loan_rate_search_lag11,2.934606011165659,5.540383396287754
824,cpi_housing_household_roc5,2.931276338366156,11.384327830969264
434,unemployment_rate_roc10,2.9311186178568507,16.812868636302994
1171,production_based_gdp_qq_ma11,2.9293092443383815,8.661143320172974
187,card_credit_diff1,2.858216530488458,5.4193148297943665
838,cpi_housing_household_roc12,2.8489088439273194,5.919613557627859
424,unemployment_rate_roc5,2.836376838124364,11.692091131904574
968,cpi_yy_roc3,2.8155334803732943,7.531940204211537
175,card_credit_lag1,2.8144280203486285,8.195959009355951
106,card_consumables_lag12,2.8139691979240373,10.645791064626145
940,cpi_qq_std10,2.812847243920142,6.459151986400359
640,labour_force_participation_rate_std12,2.794830958659551,6.0488917210209365
922,cpi_qq_max5,2.7740161005647987,7.438078946595655
692,labour_cost_index_std5,2.7377392721067575,19.21740270419366
284,household_loans_roc9,2.7312573480755287,9.112163564771642
46,household_deposits_roc10,2.714985893198045,9.240622572991976
670,labour_cost_index_roc8,2.7008106876218547,8.567742650389162
116,card_consumables_roc5,2.6831781961066246,4.338282168184207
1044,production_based_gdp_roc1,2.6477121528452154,5.234127435371073
346,google_home_loan_rate_search_lag12,2.6447509518418597,5.33722492560658
976,cpi_yy_roc7,2.62844830207214,7.544076508298993
641,labour_force_participation_rate_min12,2.611318594691572,9.971904074444128
557,employed_labour_force_min11,2.6011495953579153,10.13710834694672
349,google_home_loan_rate_search_diff3,2.5990368138026603,3.3482598132397214
76,household_deposits_std8,2.586387650705204,6.638819919333623
991,cpi_yy_ma3,2.5652637906939657,10.671588990441153
186,card_credit_lag12,2.5554031470648573,9.021424514917344
957,cpi_yy_lag7,2.5512919608687663,9.340821137619539
1251,production_based_gdp_yy_ma11,2.5500288999863034,6.343665025014844
216,card_credit_std3,2.523755433093527,3.9862871060933296
161,card_consumables_min9,2.5192440882653564,9.526227988873975
639,labour_force_participation_rate_ma12,2.518305036463763,8.98542695374416
1080,production_based_gdp_std5,2.516272417137851,14.157405531698783
891,cpi_qq_lag9,2.509751545884144,6.743622416243615
354,google_home_loan_rate_search_diff8,2.474272988743199,7.129987696127454
125,card_consumables_diff10,2.465607580974677,4.497864310192202
536,employed_labour_force_std6,2.433685807829956,6.628597064905022
276,household_loans_roc5,2.4278000692958077,4.491146647928723
110,card_consumables_roc2,2.423294292287079,5.79103032665895
1061,production_based_gdp_diff10,2.4050966068180233,6.623602219307237
417,unemployment_rate_diff2,2.3870311645978184,12.859038484025252
364,google_home_loan_rate_search_std3,2.371650213670573,2.995376198346135
181,card_credit_lag7,2.3177021413692636,6.055993879442075
308,household_loans_std6,2.3053406895164614,5.590264008744271
1207,production_based_gdp_yy_diff9,2.3016446070631935,4.248915368934571
1195,production_based_gdp_yy_diff3,2.298648429613155,11.128029137825038
628,labour_force_participation_rate_std9,2.2719287838978066,6.55246118651281
49,household_deposits_diff12,2.2627352684896,14.031129977281152
906,cpi_qq_diff12,2.2520467438601086,5.738468422234574
208,card_credit_roc11,2.236473414772636,2.6246734149124302
500,employed_labour_force_roc3,2.2362662547911354,10.945367836119873
353,google_home_loan_rate_search_diff7,2.2300163031095397,4.53988211903835
372,google_home_loan_rate_search_std5,2.2195765848058513,6.488469900959485
212,card_credit_std2,2.2124684819843137,5.717727191401331
613,labour_force_participation_rate_min5,2.209215631282065,8.724998462941791
422,unemployment_rate_roc4,2.2082561279244,5.228631550028001
343,google_home_loan_rate_search_lag9,2.1994872850111253,4.348778263065188
1116,production_based_gdp_qq_lag6,2.178456428008281,2.766894921461984
425,unemployment_rate_diff6,2.1774400771036584,16.709585483358946
1037,production_based_gdp_lag7,2.1727956272908777,6.222965234253916
50,household_deposits_roc12,2.168492199888706,6.523088937380342
1047,production_based_gdp_diff3,2.168187858553278,8.248718320698453
624,labour_force_participation_rate_std8,2.163410002441386,5.089738148217604
760,cpi_std2,2.1605142963375283,9.262537542877316
427,unemployment_rate_diff7,2.1596062455810183,16.88863466287017
1246,production_based_gdp_yy_max9,2.1559873007264825,5.7615549500590895
1212,production_based_gdp_yy_roc11,2.1309733811667044,5.876920820453811
920,cpi_qq_std5,2.123809099015733,4.720934535805781
183,card_credit_lag9,2.119723348210163,5.030454180642476
1187,production_based_gdp_yy_lag9,2.0793715875566274,7.5335510279556965
1172,production_based_gdp_qq_std11,2.066271551976601,4.768302974383036
524,employed_labour_force_std3,2.048394951440259,4.46099987970537
1160,production_based_gdp_qq_std8,2.0321880528245413,5.058216255241446
532,employed_labour_force_std5,2.026866645824035,8.37477036318594
1125,production_based_gdp_qq_diff3,2.0188945709562964,13.575144394097832
827,cpi_housing_household_diff7,2.0116967121253633,5.2560299071105
757,cpi_diff12,2.003402655484017,5.069416345923433
629,labour_force_participation_rate_min9,1.9884232818425203,7.287148815835461
1092,production_based_gdp_std8,1.9625513943832407,6.154071113850961
1111,production_based_gdp_qq_lag1,1.9568164542073854,4.392917640732294
45,household_deposits_diff10,1.9463088052861883,3.93992092678705
635,labour_force_participation_rate_ma11,1.944183100894666,5.062294706757087
1132,production_based_gdp_qq_diff10,1.9372430962602563,10.507081513240657
421,unemployment_rate_diff4,1.9351799399760414,5.889974158694903
970,cpi_yy_roc4,1.930026244203349,4.096716710770566
88,household_deposits_std11,1.920617446848505,4.695962285408873
1210,production_based_gdp_yy_roc10,1.9181962067410636,2.7673623991269776
207,card_credit_diff11,1.9061091362089349,3.3806990967926662
885,cpi_qq_lag3,1.9002400268533437,3.7753265613807505
205,card_credit_diff10,1.885727321094342,3.8140803008609234
1222,production_based_gdp_yy_max3,1.8854438673679907,7.509737055052626
1016,cpi_yy_std9,1.8523324328202928,4.6552089245467965
577,labour_force_participation_rate_diff2,1.8479384018399898,4.240158815596699
671,labour_cost_index_diff9,1.8424820016002328,6.456108623740814
246,card_credit_max10,1.839151030294289,5.190733893640133
816,cpi_housing_household_roc1,1.8307659004234202,5.25536728775424
1011,cpi_yy_ma8,1.8302951509940644,4.520245603098949
834,cpi_housing_household_roc10,1.817679677815675,3.1306777865084165
728,cpi_lag6,1.811210739207902,14.679172440757894
836,cpi_housing_household_roc11,1.775815855870594,3.7578623920872904
1020,cpi_yy_std10,1.7747459633928588,3.4072643483245457
360,google_home_loan_rate_search_std2,1.7624894506146613,2.557388073489536
384,google_home_loan_rate_search_std8,1.7543099443578072,4.825487595005483
889,cpi_qq_lag7,1.7525083898737346,4.446805554319089
1112,production_based_gdp_qq_lag2,1.749870173483195,6.067448728581712
720,labour_cost_index_std12,1.7404944581461466,3.8891500214735717
1121,production_based_gdp_qq_lag11,1.733769662150797,4.3631413812115065
516,employed_labour_force_roc11,1.7278439584924628,7.853988926796241
271,household_loans_diff3,1.6948464316690282,4.7641207996561015
551,employed_labour_force_ma10,1.6935855381391818,12.676778449801251
27,household_deposits_diff1,1.6832525108666163,3.276329359268339
1230,production_based_gdp_yy_max5,1.6812630751643205,5.292231145447618
144,card_consumables_std5,1.6779877363979516,6.512055587759297
1117,production_based_gdp_qq_lag7,1.6712532672021077,4.006608558518183
151,card_consumables_ma7,1.666899425195673,6.06924161838912
974,cpi_yy_roc6,1.6626875483921977,4.512590571515453
993,cpi_yy_min3,1.6612558629855232,7.216482776766993
585,labour_force_participation_rate_diff6,1.657207579051113,4.16356460325015
341,google_home_loan_rate_search_lag7,1.6554217797558117,3.0457038299968855
357,google_home_loan_rate_search_diff11,1.6553665579645958,3.9642970284609556
900,cpi_qq_diff6,1.6337715944917126,6.868400774875139
584,labour_force_participation_rate_roc5,1.6318544721010015,7.328198449726379
1108,production_based_gdp_std12,1.6234349410407691,5.468088616183572
342,google_home_loan_rate_search_lag8,1.6176222125914388,4.695667826125674
1056,production_based_gdp_roc7,1.6150762223636244,4.67330598519415
429,unemployment_rate_diff8,1.6081923588383393,3.7094319921884145
112,card_consumables_roc3,1.5979301481005477,3.3592979832597556
904,cpi_qq_diff10,1.596096776494336,4.799459663239197
586,labour_force_participation_rate_roc6,1.5882978482772894,2.8847178450584305
576,labour_force_participation_rate_roc1,1.5841470789394758,5.059094757835977
1203,production_based_gdp_yy_diff7,1.5826909100041524,6.2544997425814906
688,labour_cost_index_std4,1.5750131491258625,12.415026517120038
338,google_home_loan_rate_search_lag4,1.5701368185047846,3.6727166658813113
590,labour_force_participation_rate_roc8,1.5638052212399658,3.1242064692677562
107,card_consumables_diff1,1.563159180492069,3.2934747705805054
1149,production_based_gdp_qq_min5,1.5289808826511901,4.350924930598583
1142,production_based_gdp_qq_max3,1.5266262322417108,4.189901094982029
1145,production_based_gdp_qq_min4,1.5188435605730293,5.725511408697231
496,employed_labour_force_roc1,1.4985744497504803,4.360462626982951
890,cpi_qq_lag8,1.4913978115915592,4.846518748793551
282,household_loans_roc8,1.480367224935276,7.829303838901781
916,cpi_qq_std4,1.4782330585349988,3.8156332285996815
983,cpi_yy_diff11,1.4393495777786263,9.026612082535118
1040,production_based_gdp_lag10,1.4383486223306736,4.678148513137004
410,unemployment_rate_lag8,1.4198561487104409,5.319499976734838
956,cpi_yy_lag6,1.4197042992115603,3.175336953404296
944,cpi_qq_std11,1.417096856654444,4.334397194101846
304,household_loans_std5,1.4104413326466034,5.056215412570517
172,card_consumables_std12,1.408722963061242,5.542170417710662
912,cpi_qq_std3,1.3849494045082926,3.783632066022126
396,google_home_loan_rate_search_std11,1.380947628132801,3.549805876753622
411,unemployment_rate_lag9,1.374076881000348,5.784874059102325
1201,production_based_gdp_yy_diff6,1.3723264938158255,2.5682654605181243
153,card_consumables_min7,1.36993207060078,6.01118139795235
361,google_home_loan_rate_search_min2,1.3666721068885872,5.37499779489204
1216,production_based_gdp_yy_std2,1.3624022116060908,5.637551895233901
188,card_credit_roc1,1.3581672038406074,2.5161633694105
177,card_credit_lag3,1.3563590086654898,5.365907886922103
1217,production_based_gdp_yy_min2,1.3493209498015704,6.876791009590874
432,unemployment_rate_roc9,1.34174433063834,10.085704578903451
113,card_consumables_diff4,1.3412735658390098,3.7330796681355802
114,card_consumables_roc4,1.3108156738852588,3.4179689181071407
1168,production_based_gdp_qq_std10,1.305052201334078,3.3787119947562614
180,card_credit_lag6,1.303402060350593,3.866777424174118
198,card_credit_roc6,1.2801207768245901,4.85651480484439
921,cpi_qq_min5,1.2800728866410613,4.050344176577569
936,cpi_qq_std9,1.2763904065203646,5.160442432208522
495,employed_labour_force_diff1,1.2734405840340903,5.116077791659606
1131,production_based_gdp_qq_diff9,1.2651106835653556,4.668796164370169
204,card_credit_roc9,1.2470215362180348,3.3496564899447567
604,labour_force_participation_rate_std3,1.2414733738464858,5.549562591716715
1045,production_based_gdp_diff2,1.2414129973500967,3.310623784064379
887,cpi_qq_lag5,1.237654087197884,2.075685896758488
13,production_based_gdp_qq,1.236102538945105,4.693366531859783
754,cpi_roc10,1.2342650761290415,4.397186858929141
980,cpi_yy_roc9,1.2323602935412437,4.43636692891482
160,card_consumables_std9,1.2222138303074837,3.619892307399935
632,labour_force_participation_rate_std10,1.217509843411937,3.3380717690405763
772,cpi_std5,1.2033278904467999,2.9200214465844416
915,cpi_qq_ma4,1.2030440731386796,4.778222166757834
894,cpi_qq_lag12,1.2017999726909228,3.0581031596617754
115,card_consumables_diff5,1.201621097829624,2.3899694996334495
1088,production_based_gdp_std7,1.1974432720871804,3.0506065783301928
896,cpi_qq_diff2,1.1881663960539943,2.945885688160058
193,card_credit_diff4,1.1800600638767094,3.559679187717287
658,labour_cost_index_roc2,1.179880261391549,2.8374690400802947
569,labour_force_participation_rate_lag7,1.1780998293952825,3.694635898796255
236,card_credit_std8,1.1751092859633756,3.978702061907238
736,cpi_roc1,1.1750226482064063,2.8049598611787503
166,card_consumables_max10,1.1662839935230795,4.164172895616464
414,unemployment_rate_lag12,1.160280206635742,4.846806784261021
1135,production_based_gdp_qq_ma2,1.1556538099163471,2.484639014680129
931,cpi_qq_ma8,1.1485677007628414,3.5053235071169446
182,card_credit_lag8,1.1483664382824297,3.454718874801013
638,labour_force_participation_rate_max11,1.1413477816231359,5.010114322379848
1202,production_based_gdp_yy_roc6,1.130645511388909,2.563691657143955
196,card_credit_roc5,1.123533127374247,2.2094579627370465
3,google_home_loan_rate_search,1.1178224930889955,3.8448196475681553
1128,production_based_gdp_qq_diff6,1.1076019688515992,6.717132083127828
505,employed_labour_force_diff6,1.1029948332271269,5.8715701415391885
190,card_credit_roc2,1.1023888496134637,3.522572117995568
1169,production_based_gdp_qq_min10,1.1022171709576623,3.1648771886242395
359,google_home_loan_rate_search_ma2,1.0974043104273405,2.5168557977316053
1118,production_based_gdp_qq_lag8,1.0940081371709265,1.9369924732665498
60,household_deposits_std4,1.090743840542143,2.524918810961741
503,employed_labour_force_diff5,1.0821822888999886,3.428693051466855
971,cpi_yy_diff5,1.0790374919587533,4.056036232202945
498,employed_labour_force_roc2,1.0757235560773282,1.7057805061583022
898,cpi_qq_diff4,1.0743034699575962,2.982346124349965
868,cpi_housing_household_std9,1.060593396773084,2.9810507775502657
1227,production_based_gdp_yy_ma5,1.056662915683038,4.228020987017607
197,card_credit_diff6,1.053324530115026,4.326247695473937
358,google_home_loan_rate_search_diff12,1.0518670726888049,2.0869491598621934
967,cpi_yy_diff3,1.050924620293486,4.314877660617014
928,cpi_qq_std7,1.0501143734183276,3.337312161092768
1249,production_based_gdp_yy_min10,1.0124232755421245,4.5694996861111425
676,labour_cost_index_roc11,1.0079978234632871,4.364249682862859
248,card_credit_std11,1.0078373047361058,3.361242318499054
966,cpi_yy_roc2,1.0058108743508782,4.326801537259458
289,household_loans_diff12,1.002363771130674,3.488993975541013
1059,production_based_gdp_diff9,0.9903273962197875,1.8825896407121863
582,labour_force_participation_rate_roc4,0.9825360428507706,2.6716874645114483
995,cpi_yy_ma4,0.9778042544398291,3.5678934325681437
1042,production_based_gdp_lag12,0.9708683292438572,4.0520023836897225
1068,production_based_gdp_std2,0.9596216536339117,3.1367441215949894
147,card_consumables_ma6,0.9588486799301016,4.31734995235312
959,cpi_yy_lag9,0.9487165104901103,3.160692826202058
195,card_credit_diff5,0.9477564504751105,1.8877912002826145
746,cpi_roc6,0.9460177163817849,2.771986684441529
1150,production_based_gdp_qq_max5,0.9378927372565662,4.753844362049518
790,cpi_max9,0.9335268783039784,5.113505913699596
507,employed_labour_force_diff7,0.9301340867556629,2.922087986730037
1010,cpi_yy_max7,0.9281370673689906,4.601243033987518
497,employed_labour_force_diff2,0.9251412198352712,3.3182394186210855
423,unemployment_rate_diff5,0.9243889388193829,2.411639802926091
1183,production_based_gdp_yy_lag5,0.9238605139981608,2.34109303263894
669,labour_cost_index_diff8,0.922097954649812,5.0542322238998425
109,card_consumables_diff2,0.9213706470500191,2.1615135165101913
191,card_credit_diff3,0.9198541688584531,2.2285022308608724
1126,production_based_gdp_qq_diff4,0.9169562717940314,3.1911893849760817
664,labour_cost_index_roc5,0.9106125828665041,2.4234041029878206
1004,cpi_yy_std6,0.904601643517489,2.4668796634528176
784,cpi_std8,0.8977458039603243,5.104624391981431
96,card_consumables_lag2,0.8906747660539734,2.238384540765397
463,unemployment_rate_ma8,0.8753616236835078,3.3583356458794533
203,card_credit_diff9,0.8689273231407166,1.9443605429544077
200,card_credit_roc7,0.8678099326452718,2.668114294242731
347,google_home_loan_rate_search_diff1,0.8675994719087856,1.3852814230170734
708,labour_cost_index_std9,0.8659951591113835,5.094053138958313
666,labour_cost_index_roc6,0.863534690097866,2.083537149922064
1159,production_based_gdp_qq_ma8,0.8597819648745394,2.744943288816223
1253,production_based_gdp_yy_min11,0.8564697999054829,3.680566197369926
1240,production_based_gdp_yy_std8,0.851276465094617,2.440382234509696
1206,production_based_gdp_yy_roc8,0.8506599348993622,3.8127067182257437
1099,production_based_gdp_ma10,0.8402330181098885,2.861852959475479
1232,production_based_gdp_yy_std6,0.8398019130894324,2.1816968169227495
1060,production_based_gdp_roc9,0.8383266283588017,2.0086573962744527
310,household_loans_max6,0.838138317756211,4.861623537348542
224,card_credit_std5,0.836297686801872,2.5021993744327946
888,cpi_qq_lag6,0.8309902828273129,3.7274985530258538
1113,production_based_gdp_qq_lag3,0.8219592088786682,2.554720758719957
438,unemployment_rate_roc12,0.8205186185655755,2.6548671605740184
1119,production_based_gdp_qq_lag9,0.8183331870192835,1.5932192559086358
448,unemployment_rate_std4,0.8135860244640579,2.2426610458946046
948,cpi_qq_std12,0.8070452928024502,1.9785565391492839
1252,production_based_gdp_yy_std11,0.8060694777123277,1.363302314612964
910,cpi_qq_max2,0.8046914616195969,2.102072872656654
277,household_loans_diff6,0.7842006920826475,2.73757125473242
1144,production_based_gdp_qq_std4,0.7810297358093915,1.6137152258547947
1143,production_based_gdp_qq_ma4,0.7696925900032477,2.3673575330807393
1072,production_based_gdp_std3,0.7622505569124162,2.0230582606767302
111,card_consumables_diff3,0.7585001964628025,2.250978419055749
